m,CustomerID,revenue,cnt_cus,cnt_pro
2011-09-01,17091,697.59,38,277
2011-09-01,17092,356.6,26,216
2011-09-01,17107,2182.71,97,1099
2011-09-01,17131,789.77,37,264
2011-09-01,17133,1658.9,8,1238
2011-09-01,17139,1481.14,92,839
2011-09-01,17144,595.89,23,351
2011-09-01,17147,376.19,19,172
2011-09-01,17154,329.34,23,490
2011-09-01,17159,398.22,25,241
2011-09-01,17163,123.10000000000001,3,26
2011-09-01,17164,745.84,44,442
2011-09-01,17172,313.26,16,479
2011-09-01,17191,387.26,36,221
2011-09-01,17193,299.03999999999996,4,96
2011-09-01,17214,165.45,17,42
2011-09-01,17218,412.02,40,244
2011-09-01,17220,448.31,77,395
2011-09-01,17227,139.45,9,111
2011-09-01,17228,368.72,48,261
2011-09-01,17229,161.05,15,77
2011-09-01,17238,264.31,42,142
2011-09-01,17243,683.54,39,204
2011-09-01,17287,177.89,28,121
2011-09-01,17293,250.34,13,183
2011-09-01,17299,309.86,26,329
2011-09-01,17306,1082.92,7,1720
2011-09-01,17309,82.75,11,41
2011-09-01,17311,828.39,31,595
2011-09-01,17315,568.8000000000001,22,264
2011-09-01,17317,2027.94,7,606
2011-09-01,17333,494.25,28,375
2011-09-01,17339,183.36,5,136
2011-09-01,17340,823.35,30,263
2011-09-01,17345,155.8,13,116
2011-09-01,17347,228.96,1,216
2011-09-01,17348,500.46,50,704
2011-09-01,17365,1126.47,93,1147
2011-09-01,17368,20.8,3,4
2011-09-01,17370,335.48,24,462
2011-09-01,17373,146.22,11,90
2011-09-01,17376,97.35,11,51
2011-09-01,17377,290.89,38,115
2011-09-01,17381,1386.0,6,1368
2011-09-01,17386,155.94000000000003,3,146
2011-09-01,17388,306.53000000000003,2,289
2011-09-01,17389,4682.76,20,1092
2011-09-01,17402,115.2,3,48
2011-09-01,17404,4114.08,17,4072
2011-09-01,17405,455.74,28,216
2011-09-01,17410,117.15,7,49
2011-09-01,17411,283.86,16,114
2011-09-01,17415,507.84,14,114
2011-09-01,17416,584.3199999999999,28,320
2011-09-01,17422,380.71,16,387
2011-09-01,17426,1001.36,57,700
2011-09-01,17427,100.8,2,34
2011-09-01,17428,4023.03,49,1837
2011-09-01,17433,303.16,53,185
2011-09-01,17434,492.61,22,191
2011-09-01,17442,331.24,19,247
2011-09-01,17447,372.48,28,350
2011-09-01,17449,158.86,9,95
2011-09-01,17450,70246.5,54,25662
2011-09-01,17451,214.97,12,107
2011-09-01,17460,-7.105427357601002e-15,7,0
2011-09-01,17466,460.41,23,133
2011-09-01,17469,441.8,18,172
2011-09-01,17475,194.37,14,178
2011-09-01,17480,506.51,29,336
2011-09-01,17481,260.63,19,149
2011-09-01,17490,709.3,26,296
2011-09-01,17491,746.36,22,301
2011-09-01,17498,272.21999999999997,17,394
2011-09-01,17506,294.29,14,136
2011-09-01,17511,8190.21,88,6050
2011-09-01,17513,513.2,6,254
2011-09-01,17527,181.6,14,233
2011-09-01,17528,1107.08,118,768
2011-09-01,17530,395.55,44,341
2011-09-01,17552,615.39,35,565
2011-09-01,17557,288.36,20,147
2011-09-01,17560,149.12,3,192
2011-09-01,17562,191.78,7,74
2011-09-01,17564,119.12,16,30
2011-09-01,17567,281.38,24,186
2011-09-01,17572,74.55000000000001,3,39
2011-09-01,17573,164.51,12,177
2011-09-01,17576,596.75,60,314
2011-09-01,17581,1837.93,60,897
2011-09-01,17591,362.8,9,124
2011-09-01,17593,985.62,37,782
2011-09-01,17594,678.1800000000001,36,330
2011-09-01,17602,1244.44,107,901
2011-09-01,17603,394.72,11,74
2011-09-01,17609,213.35,32,86
2011-09-01,17611,292.47,20,167
2011-09-01,17612,324.66,23,302
2011-09-01,17613,789.84,32,376
2011-09-01,17628,75.75,5,79
2011-09-01,17633,355.89,20,223
2011-09-01,17634,159.79,37,65
2011-09-01,17640,621.66,5,250
2011-09-01,17644,507.04,24,454
2011-09-01,17651,652.85,37,408
2011-09-01,17652,488.45000000000005,25,189
2011-09-01,17653,180.1,5,390
2011-09-01,17656,747.04,36,936
2011-09-01,17663,264.59000000000003,16,167
2011-09-01,17669,761.5,15,398
2011-09-01,17674,250.38,16,323
2011-09-01,17675,1050.98,47,408
2011-09-01,17677,1020.08,18,577
2011-09-01,17679,1643.2,26,678
2011-09-01,17685,1286.41,54,861
2011-09-01,17686,520.74,27,223
2011-09-01,17696,-13.9,1,-2
2011-09-01,17700,556.26,30,326
2011-09-01,17702,-16.5,1,-10
2011-09-01,17705,223.92,16,166
2011-09-01,17716,1415.3500000000001,57,771
2011-09-01,17719,611.5,31,238
2011-09-01,17722,323.16,21,172
2011-09-01,17724,659.9,29,222
2011-09-01,17725,333.96,16,172
2011-09-01,17728,5.684341886080802e-14,21,128
2011-09-01,17730,491.56,22,364
2011-09-01,17731,276.37,18,143
2011-09-01,17735,871.25,43,454
2011-09-01,17739,542.16,8,120
2011-09-01,17750,321.37,25,727
2011-09-01,17757,414.97,70,242
2011-09-01,17758,686.03,74,355
2011-09-01,17774,225.59,31,80
2011-09-01,17779,162.52,29,100
2011-09-01,17783,171.06,37,301
2011-09-01,17786,163.89,38,144
2011-09-01,17788,1101.2,2,208
2011-09-01,17799,387.49,59,251
2011-09-01,17800,151.3,12,113
2011-09-01,17802,652.62,64,345
2011-09-01,17805,512.31,10,478
2011-09-01,17811,529.8000000000001,67,277
2011-09-01,17813,306.61,57,67
2011-09-01,17819,236.39999999999998,2,40
2011-09-01,17837,172.69,26,66
2011-09-01,17838,625.0,26,381
2011-09-01,17841,3582.41,437,1912
2011-09-01,17846,2033.1,1,1
2011-09-01,17848,79.6,1,8
2011-09-01,17857,1146.6,4,588
2011-09-01,17858,266.14,18,34
2011-09-01,17863,342.02,19,250
2011-09-01,17864,272.31,41,380
2011-09-01,17865,1453.5900000000001,48,897
2011-09-01,17867,-561.6,1,-288
2011-09-01,17870,301.59000000000003,46,203
2011-09-01,17873,272.04,7,120
2011-09-01,17883,78.45,20,31
2011-09-01,17888,58.599999999999994,6,20
2011-09-01,17894,251.96,46,84
2011-09-01,17898,52.22,8,66
2011-09-01,17905,181.25,1,125
2011-09-01,17919,1304.04,23,756
2011-09-01,17920,227.0,41,120
2011-09-01,17929,-8.5,1,-1
2011-09-01,17930,296.46000000000004,5,285
2011-09-01,17949,7371.6,6,4460
2011-09-01,17950,219.03,30,180
2011-09-01,17961,90.27,18,72
2011-09-01,17965,377.06,49,255
2011-09-01,17997,234.57999999999998,85,577
2011-09-01,18001,252.23,41,285
2011-09-01,18008,50.78,3,64
2011-09-01,18016,624.55,48,481
2011-09-01,18017,179.0,1,100
2011-09-01,18027,115.31,21,78
2011-09-01,18041,490.92,29,307
2011-09-01,18044,431.97,23,157
2011-09-01,18053,300.02,20,302
2011-09-01,18055,1233.01,78,487
2011-09-01,18065,537.04,31,272
2011-09-01,18066,318.0,10,108
2011-09-01,18069,788.1,137,471
2011-09-01,18087,852.8,1,1
2011-09-01,18092,1304.04,16,346
2011-09-01,18093,89.64,2,180
2011-09-01,18094,615.0,14,324
2011-09-01,18102,49622.18,56,11561
2011-09-01,18109,692.47,40,166
2011-09-01,18118,355.07,78,183
2011-09-01,18122,201.94,41,104
2011-09-01,18135,123.65,4,57
2011-09-01,18144,176.20000000000002,4,47
2011-09-01,18145,1079.47,72,972
2011-09-01,18155,105.06,6,70
2011-09-01,18158,342.15,24,253
2011-09-01,18167,-13.15,3,-4
2011-09-01,18171,309.89,8,111
2011-09-01,18172,1042.04,18,413
2011-09-01,18173,378.0,6,192
2011-09-01,18180,604.51,31,363
2011-09-01,18188,1181.68,42,736
2011-09-01,18189,457.14,28,214
2011-09-01,18192,957.97,45,339
2011-09-01,18194,973.84,7,632
2011-09-01,18196,238.35,61,192
2011-09-01,18198,139.04000000000002,19,32
2011-09-01,18204,626.38,57,288
2011-09-01,18205,225.76,15,76
2011-09-01,18211,151.5,7,82
2011-09-01,18215,299.34000000000003,13,118
2011-09-01,18217,317.9,19,268
2011-09-01,18222,443.0,19,335
2011-09-01,18223,405.2,22,225
2011-09-01,18225,1176.33,33,634
2011-09-01,18226,464.72,20,222
2011-09-01,18228,420.39,20,141
2011-09-01,18229,988.8,17,518
2011-09-01,18230,503.08000000000004,12,224
2011-09-01,18232,92.35000000000001,5,25
2011-09-01,18235,1046.68,51,872
2011-09-01,18236,132.55,7,29
2011-09-01,18237,158.96,10,104
2011-09-01,18241,438.14,19,226
2011-09-01,18242,1538.41,52,609
2011-09-01,18251,4314.72,16,7824
2011-09-01,18255,103.30000000000001,6,74
2011-09-01,18259,891.9,21,262
2011-09-01,18261,224.8,15,102
2011-09-01,18265,312.96,17,87
2011-09-01,18273,102.0,1,40
2011-09-01,18278,173.9,9,66
2011-09-01,18283,134.9,47,95
2011-10-01,12347,1294.32,47,676
2011-10-01,12359,2876.85,100,657
2011-10-01,12360,1043.78,54,491
2011-10-01,12362,1641.91,70,543
2011-10-01,12364,299.06,22,268
2011-10-01,12370,739.28,28,380
2011-10-01,12371,1887.96,63,591
2011-10-01,12380,446.61,23,228
2011-10-01,12381,10.5,1,2
2011-10-01,12394,891.4000000000001,6,637
2011-10-01,12395,346.68,17,118
2011-10-01,12398,1635.6599999999999,85,1394
2011-10-01,12403,409.7,5,95
2011-10-01,12407,300.76,13,179
2011-10-01,12413,194.20000000000002,10,81
2011-10-01,12415,16471.77,81,7135
2011-10-01,12417,462.85,24,148
2011-10-01,12420,600.39,29,345
2011-10-01,12427,282.58,15,114
2011-10-01,12430,256.4,11,117
2011-10-01,12431,1011.44,45,462
2011-10-01,12432,1042.66,32,374
2011-10-01,12433,1498.66,58,1114
2011-10-01,12437,263.46000000000004,11,78
2011-10-01,12444,879.01,17,85
2011-10-01,12446,1002.3100000000001,58,352
2011-10-01,12448,449.45,22,243
2011-10-01,12451,2539.56,100,1650
2011-10-01,12454,5.684341886080802e-14,15,0
2011-10-01,12456,915.64,39,560
2011-10-01,12457,-14.45,2,-5
2011-10-01,12463,329.24,23,186
2011-10-01,12471,2207.5,28,921
2011-10-01,12472,1376.43,80,923
2011-10-01,12473,1697.98,99,1557
2011-10-01,12474,1796.55,105,1273
2011-10-01,12475,723.38,36,535
2011-10-01,12476,1097.16,34,428
2011-10-01,12477,2348.02,55,662
2011-10-01,12481,1307.76,48,790
2011-10-01,12483,454.20000000000005,16,198
2011-10-01,12484,-9.95,1,-1
2011-10-01,12488,214.06,7,90
2011-10-01,12492,136.82,11,123
2011-10-01,12494,214.74,15,209
2011-10-01,12498,247.25000000000003,13,69
2011-10-01,12500,1837.04,20,828
2011-10-01,12512,138.03,31,99
2011-10-01,12518,381.06,25,324
2011-10-01,12519,340.84000000000003,17,183
2011-10-01,12522,192.72,11,194
2011-10-01,12523,385.22,22,165
2011-10-01,12524,1055.44,24,1299
2011-10-01,12526,519.28,29,226
2011-10-01,12528,274.51,15,102
2011-10-01,12530,440.63,20,313
2011-10-01,12536,4279.71,260,2801
2011-10-01,12540,1442.27,62,951
2011-10-01,12546,381.3,25,142
2011-10-01,12552,317.82,19,85
2011-10-01,12553,477.55,23,220
2011-10-01,12556,290.81,54,192
2011-10-01,12562,513.6,28,234
2011-10-01,12569,706.72,25,359
2011-10-01,12571,271.26,20,326
2011-10-01,12572,517.04,36,291
2011-10-01,12581,197.71,15,161
2011-10-01,12583,253.36,7,65
2011-10-01,12584,582.16,22,107
2011-10-01,12588,214.89999999999998,10,53
2011-10-01,12594,722.4,24,289
2011-10-01,12596,348.32,12,318
2011-10-01,12597,2176.45,116,1484
2011-10-01,12602,153.12,12,162
2011-10-01,12607,7.105427357601002e-15,101,0
2011-10-01,12610,595.09,25,255
2011-10-01,12611,1193.32,65,846
2011-10-01,12612,-60.45,2,-11
2011-10-01,12613,1881.8600000000001,79,885
2011-10-01,12621,630.55,22,346
2011-10-01,12626,1594.51,74,993
2011-10-01,12627,1183.72,60,868
2011-10-01,12628,333.64,17,195
2011-10-01,12630,701.79,35,284
2011-10-01,12631,640.5,31,236
2011-10-01,12633,215.23000000000002,15,94
2011-10-01,12637,358.4,66,158
2011-10-01,12642,291.96000000000004,11,108
2011-10-01,12646,731.69,24,489
2011-10-01,12657,42.5,1,5
2011-10-01,12662,521.62,31,297
2011-10-01,12664,626.8,4,146
2011-10-01,12667,620.13,33,395
2011-10-01,12678,8947.96,62,5241
2011-10-01,12679,95.22000000000001,4,65
2011-10-01,12681,612.11,24,350
2011-10-01,12682,426.58000000000004,23,221
2011-10-01,12683,1056.9,39,530
2011-10-01,12684,247.76,11,185
2011-10-01,12685,620.94,27,291
2011-10-01,12691,303.09999999999997,9,99
2011-10-01,12695,163.1,5,34
2011-10-01,12700,1476.19,89,890
2011-10-01,12703,-8.850000000000001,1,-3
2011-10-01,12705,961.4,44,458
2011-10-01,12708,-9.6,3,-5
2011-10-01,12709,779.74,31,432
2011-10-01,12712,250.40000000000003,10,69
2011-10-01,12719,246.75,18,149
2011-10-01,12720,696.09,39,629
2011-10-01,12723,299.40999999999997,35,190
2011-10-01,12731,2487.24,17,556
2011-10-01,12740,427.6,27,342
2011-10-01,12744,999.2600000000002,33,599
2011-10-01,12747,675.38,15,208
2011-10-01,12748,1385.8400000000001,183,3054
2011-10-01,12757,1880.52,173,1128
2011-10-01,12759,448.92,29,272
2011-10-01,12766,1319.01,61,884
2011-10-01,12772,892.47,55,556
2011-10-01,12778,171.93,11,212
2011-10-01,12781,277.48,10,325
2011-10-01,12783,642.01,35,215
2011-10-01,12789,91.85,4,4
2011-10-01,12794,543.41,25,365
2011-10-01,12798,1718.4,1,960
2011-10-01,12812,229.64000000000001,15,164
2011-10-01,12820,343.76,22,244
2011-10-01,12824,397.12,25,232
2011-10-01,12827,217.75,15,117
2011-10-01,12828,245.8,13,152
2011-10-01,12836,500.33000000000004,47,206
2011-10-01,12839,387.8,23,242
2011-10-01,12841,364.44,56,357
2011-10-01,12843,9.95,1,1
2011-10-01,12856,1340.57,129,674
2011-10-01,12863,521.2,5,188
2011-10-01,12876,1491.5900000000001,51,1290
2011-10-01,12879,65.52,3,168
2011-10-01,12885,529.87,32,309
2011-10-01,12886,603.4,35,354
2011-10-01,12895,105.0,6,68
2011-10-01,12901,1452.96,12,5296
2011-10-01,12908,-114.0,1,-600
2011-10-01,12909,321.32,6,244
2011-10-01,12910,566.4,10,220
2011-10-01,12912,318.06,7,126
2011-10-01,12921,1316.17,60,785
2011-10-01,12923,176.97,28,69
2011-10-01,12928,334.0,19,216
2011-10-01,12931,1909.36,7,1514
2011-10-01,12939,2545.68,10,1176
2011-10-01,12940,537.32,73,315
2011-10-01,12948,431.05,18,221
2011-10-01,12952,358.52,20,126
2011-10-01,12955,269.76,12,280
2011-10-01,12957,-12.75,1,-1
2011-10-01,12963,105.22,7,84
2011-10-01,12971,460.76,14,524
2011-10-01,12989,1332.96,6,398
2011-10-01,13004,477.82,33,324
2011-10-01,13006,81.57,4,55
2011-10-01,13013,216.81,12,74
2011-10-01,13015,1583.24,87,912
2011-10-01,13018,412.17,30,525
2011-10-01,13023,353.5,20,127
2011-10-01,13028,355.94,24,380
2011-10-01,13032,513.88,27,200
2011-10-01,13034,476.91,26,253
2011-10-01,13035,-35.25,3,-17
2011-10-01,13047,529.6800000000001,31,220
2011-10-01,13049,502.90000000000003,7,190
2011-10-01,13050,614.77,40,614
2011-10-01,13055,-12.450000000000001,2,-3
2011-10-01,13058,90.15,3,17
2011-10-01,13069,125.09,15,251
2011-10-01,13078,1404.78,33,849
2011-10-01,13089,3309.1,95,1567
2011-10-01,13090,1219.72,30,362
2011-10-01,13098,5406.5,50,2979
2011-10-01,13102,366.12,6,252
2011-10-01,13103,243.94,8,82
2011-10-01,13104,180.0,3,72
2011-10-01,13107,124.2,3,100
2011-10-01,13109,413.74,23,259
2011-10-01,13110,204.7,23,51
2011-10-01,13113,92.03,42,-41
2011-10-01,13115,879.02,43,609
2011-10-01,13126,344.22,19,147
2011-10-01,13131,-34.0,2,-4
2011-10-01,13136,439.28000000000003,25,284
2011-10-01,13137,576.37,121,368
2011-10-01,13138,143.8,8,58
2011-10-01,13145,118.8,1,24
2011-10-01,13147,118.8,1,24
2011-10-01,13157,868.02,44,651
2011-10-01,13159,303.7,21,179
2011-10-01,13165,666.8399999999999,29,880
2011-10-01,13167,242.12,18,246
2011-10-01,13169,207.68,7,176
2011-10-01,13171,132.54,13,60
2011-10-01,13176,492.84,66,453
2011-10-01,13177,282.45,17,91
2011-10-01,13182,121.18,11,201
2011-10-01,13186,273.95,16,273
2011-10-01,13193,117.88,22,50
2011-10-01,13198,-6.2,2,-2
2011-10-01,13199,2519.2599999999998,20,838
2011-10-01,13203,396.38,25,330
2011-10-01,13208,370.83,36,213
2011-10-01,13212,291.47,55,95
2011-10-01,13213,556.7,39,882
2011-10-01,13224,938.59,67,847
2011-10-01,13225,801.08,4,388
2011-10-01,13245,430.5,16,125
2011-10-01,13247,85.8,6,78
2011-10-01,13259,292.32,77,132
2011-10-01,13260,557.62,8,142
2011-10-01,13263,937.66,109,651
2011-10-01,13265,305.36,16,400
2011-10-01,13266,372.34000000000003,21,260
2011-10-01,13269,572.5600000000001,28,382
2011-10-01,13276,453.55,23,141
2011-10-01,13278,542.73,46,537
2011-10-01,13279,-11.45,2,-3
2011-10-01,13283,68.16,5,60
2011-10-01,13297,1315.3799999999999,38,618
2011-10-01,13308,284.68,11,160
2011-10-01,13309,293.77,19,350
2011-10-01,13314,-107.43,12,-61
2011-10-01,13317,947.2,56,534
2011-10-01,13319,858.11,43,363
2011-10-01,13340,1506.94,21,622
2011-10-01,13344,887.57,47,372
2011-10-01,13348,233.76000000000002,14,136
2011-10-01,13350,-68.4,3,-3
2011-10-01,13351,373.94,16,117
2011-10-01,13352,397.98,24,321
2011-10-01,13359,431.26,23,159
2011-10-01,13362,756.11,39,289
2011-10-01,13363,603.82,39,443
2011-10-01,13364,-134.96,10,-71
2011-10-01,13366,56.16,1,144
2011-10-01,13373,1256.67,52,707
2011-10-01,13379,299.53,44,309
2011-10-01,13384,298.26,13,174
2011-10-01,13394,371.73,25,463
2011-10-01,13408,2137.21,36,1214
2011-10-01,13416,437.5,8,94
2011-10-01,13418,368.98,16,122
2011-10-01,13419,221.06,16,275
2011-10-01,13421,1026.04,37,686
2011-10-01,13422,2601.55,127,1321
2011-10-01,13426,697.46,18,259
2011-10-01,13429,362.4,22,484
2011-10-01,13431,415.42,10,116
2011-10-01,13435,558.6,14,174
2011-10-01,13456,454.76,23,254
2011-10-01,13458,994.22,43,516
2011-10-01,13460,107.46000000000001,11,197
2011-10-01,13464,674.68,41,403
2011-10-01,13468,222.63,12,57
2011-10-01,13471,941.67,81,587
2011-10-01,13473,181.38,9,68
2011-10-01,13477,464.07,26,347
2011-10-01,13481,443.23,27,281
2011-10-01,13483,140.34,10,160
2011-10-01,13487,166.6,10,52
2011-10-01,13488,878.98,54,576
2011-10-01,13491,127.37,8,91
2011-10-01,13499,-2.95,1,-1
2011-10-01,13504,295.93,22,178
2011-10-01,13505,-16.75,3,-5
2011-10-01,13509,176.6,8,172
2011-10-01,13510,551.89,33,389
2011-10-01,13517,516.24,33,388
2011-10-01,13519,-11.95,1,-1
2011-10-01,13520,676.37,21,337
2011-10-01,13523,616.8000000000001,23,396
2011-10-01,13524,196.32,7,117
2011-10-01,13534,814.64,32,403
2011-10-01,13536,369.74,16,302
2011-10-01,13538,290.1,5,38
2011-10-01,13544,168.5,36,52
2011-10-01,13546,230.12,32,106
2011-10-01,13549,70.15,4,21
2011-10-01,13552,425.52,15,179
2011-10-01,13558,323.25,72,193
2011-10-01,13566,289.53000000000003,63,232
2011-10-01,13571,341.91,51,344
2011-10-01,13573,262.63,22,293
2011-10-01,13575,147.41,10,115
2011-10-01,13576,283.89,19,132
2011-10-01,13587,413.0,8,168
2011-10-01,13588,425.38,31,436
2011-10-01,13590,552.4,21,404
2011-10-01,13591,340.9,20,222
2011-10-01,13594,396.97,26,359
2011-10-01,13598,167.42000000000002,33,57
2011-10-01,13601,320.12,55,273
2011-10-01,13602,428.89,23,267
2011-10-01,13607,678.01,93,290
2011-10-01,13610,228.93,34,107
2011-10-01,13617,178.48,16,112
2011-10-01,13627,304.29,7,259
2011-10-01,13629,537.0,3,300
2011-10-01,13632,854.53,44,433
2011-10-01,13635,1071.03,62,677
2011-10-01,13637,125.65,8,55
2011-10-01,13644,446.73,27,483
2011-10-01,13647,-7.9,1,-1
2011-10-01,13650,474.62,26,296
2011-10-01,13651,79.2,5,32
2011-10-01,13652,456.84000000000003,25,288
2011-10-01,13654,993.0600000000001,57,650
2011-10-01,13666,20.6,4,4
2011-10-01,13668,188.94,20,97
2011-10-01,13669,170.39999999999998,6,224
2011-10-01,13680,692.45,61,417
2011-10-01,13681,327.62,20,152
2011-10-01,13685,1934.45,16,4441
2011-10-01,13689,910.0,6,512
2011-10-01,13690,172.25,9,67
2011-10-01,13694,5518.18,40,5519
2011-10-01,13695,110.4,4,32
2011-10-01,13700,305.76,9,148
2011-10-01,13704,603.87,38,308
2011-10-01,13709,1776.26,69,949
2011-10-01,13717,301.54,17,180
2011-10-01,13719,250.49,14,77
2011-10-01,13725,114.86,9,82
2011-10-01,13735,956.91,68,232
2011-10-01,13750,330.63,5,85
2011-10-01,13755,918.31,117,710
2011-10-01,13756,292.99,12,233
2011-10-01,13760,151.70000000000002,25,101
2011-10-01,13761,578.94,38,418
2011-10-01,13763,1714.96,15,728
2011-10-01,13767,365.96000000000004,13,125
2011-10-01,13771,1169.6,49,652
2011-10-01,13777,3943.35,22,1933
2011-10-01,13782,254.01,37,89
2011-10-01,13784,300.48,3,192
2011-10-01,13791,-468.32,6,-372
2011-10-01,13792,120.95,9,64
2011-10-01,13798,2407.12,35,1494
2011-10-01,13801,324.8,23,168
2011-10-01,13805,424.36,7,1172
2011-10-01,13806,256.38,10,56
2011-10-01,13808,795.4,28,344
2011-10-01,13810,653.5,21,179
2011-10-01,13812,260.26,15,142
2011-10-01,13813,407.54,20,115
2011-10-01,13814,-17.0,1,-2
2011-10-01,13816,363.73,19,172
2011-10-01,13822,468.38,90,500
2011-10-01,13827,111.29,31,46
2011-10-01,13835,205.57,15,105
2011-10-01,13842,581.69,33,471
2011-10-01,13845,312.98,9,182
2011-10-01,13849,944.37,63,684
2011-10-01,13853,1090.1399999999999,23,312
2011-10-01,13854,316.76,3,52
2011-10-01,13858,216.17000000000002,11,75
2011-10-01,13860,211.93,13,87
2011-10-01,13865,118.22,7,50
2011-10-01,13870,438.72,23,210
2011-10-01,13871,1257.8500000000001,68,590
2011-10-01,13875,361.99,23,311
2011-10-01,13876,122.7,7,36
2011-10-01,13878,1281.53,35,475
2011-10-01,13880,322.1,14,154
2011-10-01,13881,2688.16,16,1214
2011-10-01,13882,683.31,32,467
2011-10-01,13890,98.9,5,30
2011-10-01,13892,517.25,23,819
2011-10-01,13895,973.81,38,511
2011-10-01,13897,311.16,17,200
2011-10-01,13911,143.28,4,542
2011-10-01,13917,206.66,13,190
2011-10-01,13918,1014.6400000000001,22,1040
2011-10-01,13919,137.01,12,99
2011-10-01,13923,351.13,20,185
2011-10-01,13924,244.81,24,111
2011-10-01,13930,127.34,7,64
2011-10-01,13940,225.24,14,136
2011-10-01,13947,90.60000000000001,5,44
2011-10-01,13949,694.99,31,681
2011-10-01,13953,500.0,1,400
2011-10-01,13954,-61.33,5,-9
2011-10-01,13956,189.65,18,55
2011-10-01,13969,2100.88,112,1088
2011-10-01,13971,371.66,22,278
2011-10-01,13974,413.59000000000003,28,249
2011-10-01,13978,158.99,14,297
2011-10-01,13980,200.14,11,172
2011-10-01,13982,641.6700000000001,38,353
2011-10-01,13983,398.03999999999996,13,125
2011-10-01,13985,1171.02,48,632
2011-10-01,13988,475.01,27,274
2011-10-01,13989,369.41,18,444
2011-10-01,13991,194.62,11,298
2011-10-01,13993,834.05,17,157
2011-10-01,13994,1416.41,90,602
2011-10-01,13995,306.03000000000003,19,173
2011-10-01,13999,308.44,13,142
2011-10-01,14001,733.94,15,330
2011-10-01,14004,813.15,34,495
2011-10-01,14015,917.34,20,378
2011-10-01,14019,621.08,24,484
2011-10-01,14027,104.82,6,62
2011-10-01,14029,302.46,9,174
2011-10-01,14031,2076.5,24,358
2011-10-01,14035,290.44,27,172
2011-10-01,14040,866.61,50,265
2011-10-01,14051,2691.45,18,571
2011-10-01,14054,92.46000000000001,6,62
2011-10-01,14056,1103.8,118,517
2011-10-01,14057,435.26,17,186
2011-10-01,14060,294.78,12,226
2011-10-01,14067,150.03,27,145
2011-10-01,14071,433.66,97,196
2011-10-01,14077,132.72,2,72
2011-10-01,14085,290.54,23,252
2011-10-01,14088,8132.31,96,1624
2011-10-01,14089,161.0,13,134
2011-10-01,14092,347.01,16,151
2011-10-01,14096,16813.7,795,4707
2011-10-01,14099,580.45,34,379
2011-10-01,14102,421.09999999999997,18,263
2011-10-01,14107,241.29,8,187
2011-10-01,14110,825.06,22,366
2011-10-01,14112,803.23,44,415
2011-10-01,14113,-3.75,1,-1
2011-10-01,14116,327.45,19,151
2011-10-01,14121,218.25,20,231
2011-10-01,14128,331.96,24,295
2011-10-01,14132,419.54,17,363
2011-10-01,14138,638.21,32,459
2011-10-01,14139,415.82,26,510
2011-10-01,14141,188.32000000000002,9,54
2011-10-01,14145,891.0,3,180
2011-10-01,14147,-15.0,1,-12
2011-10-01,14156,5874.33,77,2637
2011-10-01,14158,507.65999999999997,41,781
2011-10-01,14159,697.52,156,860
2011-10-01,14167,172.74,11,44
2011-10-01,14173,129.77,12,31
2011-10-01,14175,1980.17,90,880
2011-10-01,14178,460.59,79,369
2011-10-01,14179,719.78,135,330
2011-10-01,14180,149.7,5,26
2011-10-01,14184,452.89,24,127
2011-10-01,14188,-5.1,1,-6
2011-10-01,14189,467.5,26,446
2011-10-01,14191,329.97,21,279
2011-10-01,14193,430.85,19,195
2011-10-01,14194,1744.0,78,762
2011-10-01,14201,120.3,7,148
2011-10-01,14211,898.26,43,548
2011-10-01,14214,55.42,4,32
2011-10-01,14217,185.57000000000002,11,49
2011-10-01,14218,169.48000000000002,12,160
2011-10-01,14221,343.90999999999997,22,178
2011-10-01,14227,-24.75,2,-3
2011-10-01,14229,785.0699999999999,14,307
2011-10-01,14232,474.74,24,438
2011-10-01,14233,488.41,15,261
2011-10-01,14234,452.34,108,622
2011-10-01,14239,161.46,7,90
2011-10-01,14251,1259.46,36,746
2011-10-01,14257,361.43,7,339
2011-10-01,14261,219.7,7,19
2011-10-01,14262,214.45,12,182
2011-10-01,14273,109.92,6,68
2011-10-01,14286,632.5699999999999,47,823
2011-10-01,14290,979.02,45,520
2011-10-01,14291,970.02,63,773
2011-10-01,14292,1314.66,13,374
2011-10-01,14295,166.20000000000002,5,84
2011-10-01,14297,471.08,26,325
2011-10-01,14298,5355.68,202,5918
2011-10-01,14299,307.06,12,230
2011-10-01,14306,390.38,7,158
2011-10-01,14312,564.4,29,532
2011-10-01,14315,930.98,33,332
2011-10-01,14317,508.58,24,255
2011-10-01,14329,1161.3600000000001,48,574
2011-10-01,14332,466.3,12,242
2011-10-01,14333,351.45,15,52
2011-10-01,14341,1042.76,62,694
2011-10-01,14356,-15.299999999999999,3,-4
2011-10-01,14357,225.77,39,148
2011-10-01,14359,302.09000000000003,19,132
2011-10-01,14360,782.59,30,267
2011-10-01,14367,764.74,35,370
2011-10-01,14379,237.12,27,164
2011-10-01,14381,202.68,56,146
2011-10-01,14383,675.72,27,394
2011-10-01,14389,732.32,26,540
2011-10-01,14390,871.3000000000001,54,449
2011-10-01,14395,300.59,32,155
2011-10-01,14396,377.64,39,186
2011-10-01,14397,500.94,9,306
2011-10-01,14412,307.58,15,120
2011-10-01,14415,876.84,78,464
2011-10-01,14416,361.0,11,262
